DATETIME,price
2010-06-14 00:00:00-04:00,7.677918434143066
2010-06-15 00:00:00-04:00,7.84127140045166
2010-06-16 00:00:00-04:00,8.069544792175293
2010-06-17 00:00:00-04:00,8.209047317504883
2010-06-18 00:00:00-04:00,8.275473594665527
2010-06-21 00:00:00-04:00,8.157713890075684
2010-06-22 00:00:00-04:00,8.268828392028809
2010-06-23 00:00:00-04:00,8.181869506835938
2010-06-24 00:00:00-04:00,8.122387886047363
2010-06-25 00:00:00-04:00,8.052938461303711
2010-06-28 00:00:00-04:00,8.101248741149902
2010-06-29 00:00:00-04:00,7.734986782073975
2010-06-30 00:00:00-04:00,7.594882011413574
2010-07-01 00:00:00-04:00,7.502788543701172
2010-07-02 00:00:00-04:00,7.456290245056152
2010-07-06 00:00:00-04:00,7.507320404052734
2010-07-07 00:00:00-04:00,7.810471057891846
2010-07-08 00:00:00-04:00,7.792958736419678
2010-07-09 00:00:00-04:00,7.839158058166504
2010-07-12 00:00:00-04:00,7.768804550170898
2010-07-13 00:00:00-04:00,7.603036403656006
2010-07-14 00:00:00-04:00,7.631117820739746
2010-07-15 00:00:00-04:00,7.592466831207275
2010-07-16 00:00:00-04:00,7.545666694641113
2010-07-19 00:00:00-04:00,7.415224552154541
2010-07-20 00:00:00-04:00,7.605754375457764
2010-07-21 00:00:00-04:00,7.676712989807129
2010-07-22 00:00:00-04:00,7.821043491363525
2010-07-23 00:00:00-04:00,7.848820686340332
2010-07-26 00:00:00-04:00,7.828894138336182
2010-07-27 00:00:00-04:00,7.97382926940918
2010-07-28 00:00:00-04:00,7.879618167877197
2010-07-29 00:00:00-04:00,7.793564796447754
2010-07-30 00:00:00-04:00,7.767595291137695
2010-08-02 00:00:00-04:00,7.906494617462158
2010-08-03 00:00:00-04:00,7.908908843994141
2010-08-04 00:00:00-04:00,7.940610408782959
2010-08-05 00:00:00-04:00,7.901963233947754
2010-08-06 00:00:00-04:00,7.853353023529053
2010-08-09 00:00:00-04:00,7.903472900390625
2010-08-10 00:00:00-04:00,7.832814693450928
2010-08-11 00:00:00-04:00,7.554422378540039
